"mp_id","Longitude","Latitude","Concentration.Class","speed_sum","speed_avg","ve_avg","vn_avg","buoy_count","measurement_count"
15817,113.0515,21.5927,"Very High",31.1881293103448,31.1881293103448,-13.1111293103448,-1.83844827586207,1,1
15829,108.541,21.7307,"Very High",356.250173220184,27.4038594784757,-2.58509447813071,1.56376888047576,1,13
15842,112.5668,21.3872,"Very High",3028.00985008007,29.9802955453472,-10.2872203269448,-3.20011365125471,1,101
15875,91.9069,21.4625,"Medium",3513.94999900391,34.4504901863128,-2.77449446908988,0.396449212880491,1,102
15895,-13.4427,29.237,"Medium",19.874014084507,19.874014084507,-9.18114084507042,-7.83577464788732,1,1
15896,-12.9513,29.5008,"Medium",445.444620984868,24.7469233880482,-12.1525761152885,-16.2075910315453,1,18
15897,-14.7215,29.928,"Medium",80.8762020942717,16.1752404188543,-5.46285045134587,-5.04187477104945,1,5
15899,-15.155,30.155,"Low",55.0535068722071,13.7633767180518,-5.26177008547592,-3.91375461372842,1,4
15900,-11.2685,30.4115,"Medium",666.043771769094,28.9584248595258,-5.83677104142905,-16.5424737263234,1,23
15901,-14.5334,30.4702,"High",87.0084974347505,17.4016994869501,-7.51199946077483,-7.29727178912793,1,5
15902,-13.5806,29.1918,"Medium",42.4987862745098,21.2493931372549,-9.89432156862746,-11.4345075163398,1,2
15903,-14.0116,28.7118,"Medium",44.2840928571429,22.1420464285714,-5.33345535714285,-14.6826839285714,1,2
15904,-14.0139,28.6895,"Medium",21.3013793103448,21.3013793103448,-7.07241379310345,-18.350724137931,1,1
15906,-14.0644,28.5446,"Medium",27.6515939201131,13.8257969600566,-2.00551201838106,-4.6081076175327,1,2
15907,-13.83,28.734,"Medium",30.7769666666667,30.7769666666667,-21.8751333333333,-17.6940333333333,1,1
15908,-13.8777,28.3556,"Medium",220.332308897243,36.7220514828738,-22.4502112573099,-27.3536231725146,1,6
15910,-16.0496,30.0572,"Very Low",56.9893935676472,14.2473483919118,-5.38134631593644,-3.38304776236176,1,4
15911,-15.8833,30.1167,"Low",14.4378102409639,14.4378102409639,-3.7729186746988,-2.63406927710843,1,1
15912,-15.8758,30.1614,"Low",86.4017569216331,14.4002928202722,-3.80253499754274,-3.70034335519002,1,6
15916,-16.384,28.6882,"Medium",26.6289232620321,13.314461631016,-0.04434174465241,-1.27305347593583,1,2
15917,-16.0315,30.0196,"Low",12.4074103773585,12.4074103773585,-2.63316745283019,-0.502591981132075,1,1
15918,-16.0573,30.0284,"Low",57.4312682714356,14.3578170678589,-4.82401624307208,-1.5674493174969,1,4
15922,-16.0541,30.0497,"Very Low",50.4749788651992,16.8249929550664,-7.53594961768055,-1.90414532482234,1,3
15928,-16.0346,28.5512,"Medium",70.4509245853808,14.0901849170762,-3.04478806186504,-5.91848055866689,1,5
15929,-16.3883,28.6383,"Medium",16.0594219858156,16.0594219858156,-0.348049645390071,-3.90564893617021,1,1
15966,54.3947,24.4006,"Medium",29796.1528473505,32.8151463076547,2.79732442689061,1.8090998327978,1,908
15967,-13.9353,27.302,"Medium",295.656972369461,26.8779065790419,-9.66229507214214,-10.641999397317,1,11
15968,-16.0594,26.39,"Medium",278.13171713899,25.28470155809,-5.68108479351891,-13.575500208949,1,11
15969,-16.0608,27.3182,"Medium",191.329556444111,27.3327937777302,-9.83473907262105,-7.81760691681798,1,7
15970,-15.4155,28.1244,"Low",101.152395763251,16.8587326272084,-4.89657606286989,-7.03051981588955,1,6
15989,-16.4318,28.1525,"Medium",4.58771273712737,4.58771273712737,-0.866680216802168,-0.884281842818428,1,1
15996,-16.4318,28.1525,"Medium",26.6200137614679,26.6200137614679,-18.9623899082569,-15.779628440367,1,1
16000,-16.3511,24.7892,"Low",352.375004724026,35.2375004724026,-22.2442604063853,-22.71999745671,1,10
16001,-16.2,26.55,"Medium",26.0144836956522,26.0144836956522,-3.17886413043478,-3.24203260869565,1,1
16068,-17.625,28.94,"Medium",130.696841381828,16.3371051727285,-1.55003622779298,-4.19658236643184,1,8
16069,-18.315,29.105,"Medium",325.824446143696,16.2912223071848,-3.47265179145041,-1.60966457359728,1,20
16070,-16.8167,26.3667,"Medium",41.4788096807954,20.7394048403977,-1.52934285714286,-1.74009065934066,1,2
16071,-17.0075,26.431,"Low",53.3711134564022,17.7903711521341,-3.69905676616915,-2.41176451688924,1,3
16072,-18.5288,26.4735,"Very Low",34.1536425067768,17.0768212533884,-5.15335103911191,-3.04516987220859,1,2
16073,-18.3423,26.7518,"Low",41.9555993197279,20.977799659864,-5.54716076066791,-7.33275043290044,1,2
16074,-16.6273,28.0058,"Medium",44.7846251559525,22.3923125779762,-4.15678513034342,-6.61665444218269,1,2
16075,-18.219,27.0951,"Medium",85.9207318134399,21.48018295336,-7.12724491804747,-1.84652373134971,1,4
16076,-17.2178,28.0045,"Medium",144.506270314665,24.0843783857775,-5.74532651035375,-2.2534854267156,1,6
16077,-37.2163,29.8271,"Medium",35.8317109763749,17.9158554881875,-2.30085442019511,-0.848783690847356,1,2
16078,-37.2284,29.8308,"Medium",16.3402311977716,16.3402311977716,-2.97120473537604,1.48159610027855,1,1
16079,-37.2299,29.8405,"High",34.7174553763663,17.3587276881832,-4.65652011288464,-1.77630944347275,1,2
16080,-37.1043,30.0679,"Medium",253.099765139347,16.8733176759564,-2.39676679317576,-0.802262451334977,1,15
16081,-37.0622,30.9254,"Medium",263.00455897802,18.7860399270014,-1.20055075181953,-0.70917627330514,1,14
16082,-25.2633,31.2883,"Medium",201.076051898544,16.756337658212,-2.88336093630946,-3.43619119911718,1,12
16083,-24.905,31.1817,"Medium",846.693998043555,15.6795184822881,-3.5922340727247,-4.16020265320076,1,54
16084,-32.1167,27.2167,"Medium",697.593287385635,14.8424103699071,-5.51058858156034,-1.86023497014052,1,47
16085,-18.9012,27.2352,"Medium",179.692223064907,17.9692223064907,-6.03349241006356,-2.73042351980289,1,10
16086,-37.3969,27.4098,"Medium",160.183927206444,13.348660600537,-3.88063153930395,0.368643803428456,1,12
16087,-20.1033,29.2317,"Medium",695.838515517746,14.8050747982499,-3.76246469750493,-3.67907862797524,1,47
16088,-31.7913,29.3187,"Medium",1128.67880676344,16.8459523397528,-3.38780954624064,-1.45011825145055,1,67
16089,-37.2309,29.144,"Medium",211.84999413972,15.1321424385514,-3.57625497632546,0.255857524390314,1,14
16090,-29.2,29.53,"Medium",1029.64533546241,15.3678408277972,-4.60583914773951,-2.40923629903225,1,67
16091,-20.0108,26.3442,"Medium",78.691072983871,19.6727682459677,-8.24146659783206,-4.96025280265484,1,4
16092,-20.9633,26.3433,"Medium",76.7714417803949,19.1928604450987,-7.49253583312781,-6.64412459818309,1,4
